policy_id,model_id,phase,aggregation,smoothing,reliability_alpha,tau_up,tau_down,k_up,k_down,cooldown_s,tp,normal_false_events,fn,wrong_window_accident_alerts,duplicate_accident_alerts,precision,recall,f1,fph,mean_signed_delay_s,threshold,persistence_window_s,required_active_observations,merge_gap_s,feasible_under_fph5,selected_calibration_policy,pareto_frontier,dominated,selection_rule,fixed_policy_validation_tp,fixed_policy_validation_normal_fp,fixed_policy_validation_fn,fixed_policy_validation_recall,fixed_policy_validation_precision,fixed_policy_validation_f1,fixed_policy_validation_fph
5d7a22af898858f2b42b,trackfeat132,detail,mean,none,0.0,0.9,0.1,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
b8ea030ecebe9d644855,trackfeat132,detail,mean,none,0.0,0.9,0.15,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
3762cc6f06bcccc9a208,trackfeat132,detail,mean,none,0.0,0.9,0.2,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
70f4ec3dff58ad8ef5a5,trackfeat132,detail,mean,none,0.0,0.9,0.25,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
1a4703b413250266a2d4,trackfeat132,detail,mean,none,0.0,0.9,0.3,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
b4475f384b37db88de1d,trackfeat132,detail,mean,none,0.0,0.9,0.35,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
18e8b20f2ae65762ff1e,trackfeat132,detail,mean,none,0.0,0.9,0.4,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ea9585943e46977cf38b,trackfeat132,detail,mean,none,0.0,0.9,0.45,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
4b13a39cf4dffa3bba24,trackfeat132,detail,mean,none,0.0,0.9,0.5,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f5f520685b94c22196dd,trackfeat132,detail,mean,none,0.0,0.95,0.05,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ffa87613bf1686ada780,trackfeat132,detail,mean,none,0.0,0.95,0.1,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
a8a233e1df457dee52fb,trackfeat132,detail,mean,none,0.0,0.95,0.15,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
1cf2ec5327e059cb0462,trackfeat132,detail,mean,none,0.0,0.95,0.2,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
b91a6de0e49aba3ba1fa,trackfeat132,detail,mean,none,0.0,0.95,0.25,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
26e67d6b58159c3edd83,trackfeat132,detail,mean,none,0.0,0.95,0.3,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
00df27ef9480139086d0,trackfeat132,detail,mean,none,0.0,0.95,0.35,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
1a8148749a8250db6ac3,trackfeat132,detail,mean,none,0.0,0.95,0.4,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
3fda9838af9aa5270208,trackfeat132,detail,mean,none,0.0,0.95,0.45,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
20e55f8525279e2c28fc,trackfeat132,detail,mean,none,0.0,0.95,0.5,2,3,2.0,7,1,40,9,0,0.4117647058823529,0.1489361702127659,0.21875,0.610339145118305,-0.1371428571428572,0.95,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
7382d65f688b23f2a764,trackfeat132,detail,mean,none,0.0,0.99,0.05,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
edd263b7ec6d954153ab,trackfeat132,detail,mean,none,0.0,0.99,0.1,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
64ee9ac3e0857f2d4277,trackfeat132,detail,mean,none,0.0,0.99,0.15,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
2cb8163eb9935b649b25,trackfeat132,detail,mean,none,0.0,0.99,0.2,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
bd2f11ef2ab716e3ad67,trackfeat132,detail,mean,none,0.0,0.99,0.25,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
fe0fcc218bff2cd7531b,trackfeat132,detail,mean,none,0.0,0.99,0.3,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
3202d085296d7b461b83,trackfeat132,detail,mean,none,0.0,0.99,0.35,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
32502c4b2ea4c5b7dc7b,trackfeat132,detail,mean,none,0.0,0.99,0.4,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
caed6128c55cbf07e396,trackfeat132,detail,mean,none,0.0,0.99,0.45,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
7ddf980aefb22ccddfac,trackfeat132,detail,mean,none,0.0,0.99,0.5,2,3,2.0,3,1,44,2,0,0.5,0.0638297872340425,0.1132075471698113,0.610339145118305,0.0266666666666665,0.99,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
5a321f345b0c08562e98,trackfeat132,reliability_sensitivity,mean,none,0.3,0.65,0.5,2,3,2.0,28,4,19,15,0,0.5957446808510638,0.5957446808510638,0.5957446808510638,2.44135658047322,-0.7685714285714286,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
03b8e59d917656ee8085,causal14_clean,screen,maximum,none,0.0,0.6,0.4,2,3,2.0,27,315,20,23,1,0.0737704918032786,0.574468085106383,0.1307506053268765,192.2568307122661,-0.6429629629629631,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ef206beeb58d7232d0b5,causal14_clean,screen,maximum,trailing3,0.0,0.6,0.4,2,3,2.0,24,287,23,23,1,0.0716417910447761,0.5106382978723404,0.1256544502617801,175.16733464895353,-0.6416666666666667,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
43cfbc29592c3074459c,causal14_clean,screen,maximum,trailing5,0.0,0.6,0.4,2,3,2.0,25,261,22,19,0,0.081967213114754,0.5319148936170213,0.1420454545454545,159.2985168758776,-0.784,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
41ee5e237e950753feda,causal14_clean,screen,maximum,trailing10,0.0,0.6,0.4,2,3,2.0,22,206,25,19,0,0.0890688259109311,0.4680851063829787,0.1496598639455782,125.72986389437082,-0.9545454545454546,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
49d906a2339612bccb61,causal14_clean,screen,maximum,ema5,0.0,0.6,0.4,2,3,2.0,24,239,23,20,0,0.0848056537102473,0.5106382978723404,0.1454545454545454,145.87105568327488,-0.6766666666666666,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
555277ae65b1272742ba,causal14_clean,screen,maximum,ema10,0.0,0.6,0.4,2,3,2.0,20,200,27,20,0,0.0833333333333333,0.425531914893617,0.1393728222996515,122.067829023661,-0.7419999999999998,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
766856bba82cdf29842a,causal14_clean,screen,maximum,trailing60,0.0,0.6,0.4,2,3,2.0,17,136,30,16,0,0.1005917159763313,0.3617021276595745,0.1574074074074073,83.00612373608948,-1.2870588235294118,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ef20fadfb86a124d7da4,causal14_clean,screen,mean,none,0.0,0.6,0.4,2,3,2.0,27,19,20,16,1,0.4285714285714285,0.574468085106383,0.4909090909090909,11.596443757247794,-0.5051851851851852,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
386cb875dd245b14ba7c,causal14_clean,screen,mean,trailing3,0.0,0.6,0.4,2,3,2.0,25,17,22,16,1,0.423728813559322,0.5319148936170213,0.4716981132075472,10.375765467011185,-0.4256,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
3a75c3145e343e3e227d,causal14_clean,screen,mean,trailing5,0.0,0.6,0.4,2,3,2.0,24,15,23,13,0,0.4615384615384615,0.5106382978723404,0.4848484848484848,9.155087176774574,-0.4416666666666666,0.6,0.4,2,2.0,False,False,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
88811914d74d2d3b42a4,causal14_clean,screen,mean,trailing10,0.0,0.6,0.4,2,3,2.0,20,11,27,14,0,0.4444444444444444,0.425531914893617,0.4347826086956522,6.713730596301354,-0.352,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
47b93e8e749327ec4375,causal14_clean,screen,mean,ema5,0.0,0.6,0.4,2,3,2.0,23,14,24,15,0,0.4423076923076923,0.4893617021276595,0.4646464646464646,8.544748031656269,-0.3060869565217391,0.6,0.4,2,2.0,False,False,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f2933fce4a36109694f0,causal14_clean,screen,mean,ema10,0.0,0.6,0.4,2,3,2.0,19,10,28,14,0,0.4418604651162791,0.4042553191489361,0.4222222222222222,6.103391451183049,-0.1789473684210526,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
79bba02a3ce728f61a27,causal14_clean,screen,mean,trailing60,0.0,0.6,0.4,2,3,2.0,13,6,34,9,0,0.4642857142857143,0.2765957446808511,0.3466666666666667,3.66203487070983,-0.6338461538461537,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
b23a5a7f2d64d2b031b8,causal14_clean,screen,trimmed_mean,none,0.0,0.6,0.4,2,3,2.0,28,19,19,16,1,0.4375,0.5957446808510638,0.5045045045045045,11.596443757247794,-0.5214285714285715,0.6,0.4,2,2.0,False,False,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
87b0f9715da50d73fd54,causal14_clean,screen,trimmed_mean,trailing3,0.0,0.6,0.4,2,3,2.0,25,17,22,16,1,0.423728813559322,0.5319148936170213,0.4716981132075472,10.375765467011185,-0.4336,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
6ca9da9c20cc6daead4e,causal14_clean,screen,trimmed_mean,trailing5,0.0,0.6,0.4,2,3,2.0,25,17,22,14,0,0.4464285714285714,0.5319148936170213,0.4854368932038835,10.375765467011185,-0.4704,0.6,0.4,2,2.0,False,False,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
b5c66384fbb4c9a1761b,causal14_clean,screen,trimmed_mean,trailing10,0.0,0.6,0.4,2,3,2.0,20,12,27,14,0,0.4347826086956521,0.425531914893617,0.4301075268817204,7.32406974141966,-0.422,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
4d6fda89d1fdf8d5f6cc,causal14_clean,screen,trimmed_mean,ema5,0.0,0.6,0.4,2,3,2.0,23,15,24,15,0,0.4339622641509434,0.4893617021276595,0.4599999999999999,9.155087176774574,-0.3843478260869564,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
111bf398127e8a18968e,causal14_clean,screen,trimmed_mean,ema10,0.0,0.6,0.4,2,3,2.0,19,10,28,14,0,0.4418604651162791,0.4042553191489361,0.4222222222222222,6.103391451183049,-0.2736842105263158,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f0f8c3fb10ed118a37ac,causal14_clean,screen,trimmed_mean,trailing60,0.0,0.6,0.4,2,3,2.0,14,6,33,10,0,0.4666666666666667,0.2978723404255319,0.3636363636363636,3.66203487070983,-0.6028571428571429,0.6,0.4,2,2.0,True,False,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
2ec9ed77fe59a7a28f18,causal14_clean,screen,top2_mean,none,0.0,0.6,0.4,2,3,2.0,30,233,17,22,1,0.1048951048951049,0.6382978723404256,0.1801801801801801,142.20902081256506,-0.6906666666666668,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
8b9225a211d0c486397b,causal14_clean,screen,top2_mean,trailing3,0.0,0.6,0.4,2,3,2.0,27,211,20,21,1,0.1038461538461538,0.574468085106383,0.1758957654723127,128.78155961996234,-0.7007407407407407,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
099eac3300b14aeb65c4,causal14_clean,screen,top2_mean,trailing5,0.0,0.6,0.4,2,3,2.0,26,189,21,18,0,0.111587982832618,0.5531914893617021,0.1857142857142857,115.35409842735965,-0.8384615384615384,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
5b3906ddb5e1a0105ec6,causal14_clean,screen,top2_mean,trailing10,0.0,0.6,0.4,2,3,2.0,22,154,25,19,0,0.1128205128205128,0.4680851063829787,0.1818181818181818,93.99222834821896,-0.9563636363636362,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
44f21e83bb2edaeabb8b,causal14_clean,screen,top2_mean,ema5,0.0,0.6,0.4,2,3,2.0,25,180,22,19,0,0.1116071428571428,0.5319148936170213,0.1845018450184501,109.86104612129488,-0.7696000000000001,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
b4ace99a0255cb0e2e9c,causal14_clean,screen,top2_mean,ema10,0.0,0.6,0.4,2,3,2.0,21,138,26,18,0,0.1186440677966101,0.4468085106382978,0.1875,84.22680202632608,-0.8247619047619046,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
36c32ab8f4a132bdadfc,causal14_clean,screen,top2_mean,trailing60,0.0,0.6,0.4,2,3,2.0,18,113,29,14,0,0.1241379310344827,0.3829787234042553,0.1875,68.96832339836845,-1.097777777777778,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
04742c5adf0e1f1e0de1,causal14_clean,screen,top3_mean,none,0.0,0.6,0.4,2,3,2.0,30,176,17,20,1,0.13215859030837,0.6382978723404256,0.218978102189781,107.41968954082166,-0.6880000000000002,0.6,0.4,2,2.0,False,False,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
7661799d80893c494530,causal14_clean,screen,top3_mean,trailing3,0.0,0.6,0.4,2,3,2.0,26,164,21,20,1,0.1232227488151658,0.5531914893617021,0.2015503875968992,100.09561979940202,-0.6784615384615383,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
43bc3ff616babbe50b25,causal14_clean,screen,top3_mean,trailing5,0.0,0.6,0.4,2,3,2.0,26,149,21,18,0,0.1347150259067357,0.5531914893617021,0.2166666666666666,90.94053262262744,-0.7599999999999998,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
e6508b45559d669c04f5,causal14_clean,screen,top3_mean,trailing10,0.0,0.6,0.4,2,3,2.0,21,127,26,19,0,0.1257485029940119,0.4468085106382978,0.1962616822429906,77.51307143002472,-0.9371428571428568,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
572ae5fe9ce32d1a0e53,causal14_clean,screen,top3_mean,ema5,0.0,0.6,0.4,2,3,2.0,24,140,23,19,0,0.1311475409836065,0.5106382978723404,0.208695652173913,85.44748031656269,-0.7116666666666664,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
aec8c26ff8b582936bb4,causal14_clean,screen,top3_mean,ema10,0.0,0.6,0.4,2,3,2.0,20,115,27,19,0,0.1298701298701298,0.425531914893617,0.1990049751243781,70.18900168860507,-0.7820000000000001,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
be61aa92ce645e23b441,causal14_clean,screen,top3_mean,trailing60,0.0,0.6,0.4,2,3,2.0,17,100,30,14,0,0.1297709923664122,0.3617021276595745,0.1910112359550562,61.033914511830496,-1.0705882352941176,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
d135de4dcb0ca11c99ab,causal14_clean,screen,top5_mean,none,0.0,0.6,0.4,2,3,2.0,29,142,18,20,1,0.1510416666666666,0.6170212765957447,0.2426778242677824,86.66815860679931,-0.6482758620689654,0.6,0.4,2,2.0,False,False,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
0b2af094f7a7eee1741c,causal14_clean,screen,top5_mean,trailing3,0.0,0.6,0.4,2,3,2.0,26,136,21,20,1,0.1420765027322404,0.5531914893617021,0.2260869565217391,83.00612373608948,-0.5861538461538461,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
7385004d2386c6cc58e3,causal14_clean,screen,top5_mean,trailing5,0.0,0.6,0.4,2,3,2.0,26,128,21,18,0,0.1511627906976744,0.5531914893617021,0.2374429223744292,78.12341057514304,-0.6061538461538462,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
6c34931080fdab5c6e6f,causal14_clean,screen,top5_mean,trailing10,0.0,0.6,0.4,2,3,2.0,20,105,27,18,0,0.1398601398601398,0.425531914893617,0.2105263157894737,64.08561023742202,-0.876,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
97f2a4bc636d931dba4f,causal14_clean,screen,top5_mean,ema5,0.0,0.6,0.4,2,3,2.0,25,119,22,19,0,0.1533742331288343,0.5319148936170213,0.2380952380952381,72.63035826907829,-0.5199999999999999,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
961b781cbd7d7dbd24fd,causal14_clean,screen,top5_mean,ema10,0.0,0.6,0.4,2,3,2.0,19,101,28,18,0,0.1376811594202898,0.4042553191489361,0.2054054054054054,61.6442536569488,-0.6989473684210527,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
6df44d72834283432d61,causal14_clean,screen,top5_mean,trailing60,0.0,0.6,0.4,2,3,2.0,17,72,30,14,0,0.1650485436893204,0.3617021276595745,0.2266666666666666,43.94441844851796,-0.8352941176470589,0.6,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
913143efaf759212eba5,causal14_clean,detail,trimmed_mean,trailing60,0.0,0.3,0.05,2,3,2.0,21,68,26,19,0,0.1944444444444444,0.4468085106382978,0.2709677419354839,41.50306186804474,-0.9390476190476192,0.3,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ec09c38adf58118462f8,causal14_clean,detail,trimmed_mean,trailing60,0.0,0.3,0.1,2,3,2.0,21,69,26,19,0,0.1926605504587156,0.4468085106382978,0.2692307692307692,42.11340101316304,-0.9390476190476192,0.3,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
9c7e765d09ad30ef1b24,causal14_clean,detail,trimmed_mean,trailing60,0.0,0.3,0.15,2,3,2.0,21,69,26,19,0,0.1926605504587156,0.4468085106382978,0.2692307692307692,42.11340101316304,-0.9390476190476192,0.3,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
8a2a0b8a77899f73aca5,causal14_clean,detail,trimmed_mean,trailing60,0.0,0.3,0.2,2,3,2.0,21,69,26,19,0,0.1926605504587156,0.4468085106382978,0.2692307692307692,42.11340101316304,-0.9390476190476192,0.3,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
a16f36f5aca9fed09045,causal14_clean,detail,trimmed_mean,trailing60,0.0,0.3,0.25,2,3,2.0,21,69,26,19,0,0.1926605504587156,0.4468085106382978,0.2692307692307692,42.11340101316304,-0.9390476190476192,0.3,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
c2d3873a03da2f915e61,causal14_clean,detail,trimmed_mean,trailing60,0.0,0.35,0.05,2,3,2.0,18,48,29,16,0,0.2195121951219512,0.3829787234042553,0.2790697674418605,29.29627896567864,-1.12,0.35,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
cdd96dc96e4c0b05ca0a,causal14_clean,detail,trimmed_mean,trailing60,0.0,0.35,0.1,2,3,2.0,18,48,29,16,0,0.2195121951219512,0.3829787234042553,0.2790697674418605,29.29627896567864,-1.12,0.35,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
